RowID ^ Count ^ Phrase
62143 ^ 1 ^ of thy precepts
62144 ^ 1 ^ so shall i talk
62145 ^ 1 ^ of thy wondrous works
62146 ^ 1 ^ for heaviness
62147 ^ 1 ^ thou me according unto thy word
62148 ^ 1 ^ me the way
62149 ^ 1 ^ of lying
62150 ^ 1 ^ and grant me thy law
62151 ^ 1 ^ graciously
62152 ^ 1 ^ have i laid
62153 ^ 1 ^ i have stuck
62154 ^ 1 ^ unto thy testimonies
62155 ^ 1 ^ put me not
62156 ^ 1 ^ thou shalt enlarge
62157 ^ 1 ^ of thy statutes
62158 ^ 1 ^ it unto the end
62159 ^ 1 ^ yea i shall observe
62160 ^ 1 ^ it with my whole
62161 ^ 1 ^ make me to go
62162 ^ 1 ^ in the path
62163 ^ 1 ^ therein do i delight
62164 ^ 1 ^ from beholding
62165 ^ 1 ^ and quicken
62166 ^ 1 ^ thou me in thy way
62167 ^ 1 ^ is devoted to thy fear
62168 ^ 1 ^ after thy precepts
62169 ^ 1 ^ let thy mercies
62170 ^ 1 ^ also unto me o lord
62171 ^ 1 ^ even thy salvation
62172 ^ 1 ^ so shall i have wherewith
62173 ^ 1 ^ in thy judgments
62174 ^ 1 ^ and i will delight myself
62175 ^ 1 ^ in thy commandments
62176 ^ 1 ^ also will i lift up
62177 ^ 1 ^ and i will meditate
62178 ^ 1 ^ thou hast caused me to hope
62179 ^ 1 ^ is my comfort
62180 ^ 1 ^ in my affliction
62181 ^ 1 ^ hath quickened
62182 ^ 1 ^ have had me greatly
62183 ^ 1 ^ and have comforted myself
62184 ^ 1 ^ horror
62185 ^ 1 ^ hath taken hold upon
62186 ^ 1 ^ me because of the wicked
62187 ^ 1 ^ my songs
62188 ^ 1 ^ i have remembered
62189 ^ 1 ^ and have kept
62190 ^ 1 ^ thou art my portion
62191 ^ 1 ^ that i would keep
62192 ^ 1 ^ unto me according to thy word
62193 ^ 1 ^ on my ways
62194 ^ 1 ^ i made haste
62195 ^ 1 ^ and delayed
62196 ^ 1 ^ me but i have not
62197 ^ 1 ^ unto thee because of
62198 ^ 1 ^ am a companion
62199 ^ 1 ^ thee and of them that keep
62200 ^ 1 ^ i went astray
62201 ^ 1 ^ and doest good
62202 ^ 1 ^ have forged
62203 ^ 1 ^ me but i
62204 ^ 1 ^ is as fat
62205 ^ 1 ^ as grease
62206 ^ 1 ^ for me that
62207 ^ 1 ^ i have been afflicted
62208 ^ 1 ^ i might learn
62209 ^ 1 ^ unto me than thousands
62210 ^ 1 ^ me give me understanding
62211 ^ 1 ^ that i may learn
62212 ^ 1 ^ they that fear
62213 ^ 1 ^ thee will be glad
62214 ^ 1 ^ and that thou in faithfulness
62215 ^ 1 ^ hast afflicted
62216 ^ 1 ^ let i pray thee
62217 ^ 1 ^ thy merciful kindness
62218 ^ 1 ^ for my comfort
62219 ^ 1 ^ unto me that i may live
62220 ^ 1 ^ let the proud
62221 ^ 1 ^ they dealt perversely
62222 ^ 1 ^ with me without a cause
62223 ^ 1 ^ will meditate
62224 ^ 1 ^ let those that fear
62225 ^ 1 ^ unto me and those that have known
62226 ^ 1 ^ let my heart
62227 ^ 1 ^ i be not
62228 ^ 1 ^ but i hope
62229 ^ 1 ^ for thy word
62230 ^ 1 ^ wilt thou comfort
62231 ^ 1 ^ like a bottle
62232 ^ 1 ^ wilt thou execute
62233 ^ 1 ^ on them that persecute
62234 ^ 1 ^ pits
62235 ^ 1 ^ for me which
62236 ^ 1 ^ after thy law
62237 ^ 1 ^ they had almost
62238 ^ 1 ^ me upon earth
62239 ^ 1 ^ me after thy lovingkindness
62240 ^ 1 ^ is settled
62241 ^ 1 ^ is unto all generations
62242 ^ 1 ^ and it abideth
62243 ^ 1 ^ according to thine ordinances
62244 ^ 1 ^ had been my delights
62245 ^ 1 ^ i should then
62246 ^ 1 ^ have perished
62247 ^ 1 ^ in mine affliction
62248 ^ 1 ^ with them thou hast quickened
62249 ^ 1 ^ am thine save
62250 ^ 1 ^ i have sought
62251 ^ 1 ^ have waited
62252 ^ 1 ^ for me to destroy
62253 ^ 1 ^ me but i will consider
62254 ^ 1 ^ but thy commandment
62255 ^ 1 ^ i thy law
62256 ^ 1 ^ is my meditation
62257 ^ 1 ^ thou through thy commandments
62258 ^ 1 ^ hast made me wiser
62259 ^ 1 ^ than mine enemies
62260 ^ 1 ^ i have more understanding
62261 ^ 1 ^ my teachers
62262 ^ 1 ^ are my meditation
62263 ^ 1 ^ i understand
62264 ^ 1 ^ more than the ancients
62265 ^ 1 ^ i keep
62266 ^ 1 ^ i have refrained
62267 ^ 1 ^ i might keep
62268 ^ 1 ^ from thy judgments
62269 ^ 1 ^ sweet are
62270 ^ 1 ^ unto my taste
62271 ^ 1 ^ yea sweeter than honey
62272 ^ 1 ^ to my mouth
62273 ^ 1 ^ through thy precepts
62274 ^ 1 ^ i get understanding
62275 ^ 1 ^ unto my feet
62276 ^ 1 ^ and a light
62277 ^ 1 ^ unto my path
62278 ^ 1 ^ it  that i will keep
62279 ^ 1 ^ i am afflicted
62280 ^ 1 ^ very much
62281 ^ 1 ^ me thy judgments
62282 ^ 1 ^ for me yet i erred
62283 ^ 1 ^ have i taken as a heritage
62284 ^ 1 ^ are the rejoicing
62285 ^ 1 ^ i have inclined
62286 ^ 1 ^ even unto the end
62287 ^ 1 ^ vain thoughts
62288 ^ 1 ^ me ye evildoers
62289 ^ 1 ^ for i will keep
62290 ^ 1 ^ uphold
62291 ^ 1 ^ me according unto thy word
62292 ^ 1 ^ of my hope
62293 ^ 1 ^ hold thou me up
62294 ^ 1 ^ and i shall be safe
62295 ^ 1 ^ and i will have respect
62296 ^ 1 ^ unto thy statutes
62297 ^ 1 ^ them that err
62298 ^ 1 ^ from thy statutes
62299 ^ 1 ^ their deceit
62300 ^ 1 ^ thou puttest away
62301 ^ 1 ^ like dross
62302 ^ 1 ^ of thee and i am afraid
62303 ^ 1 ^ to mine oppressors
62304 ^ 1 ^ be surety
62305 ^ 1 ^ and for the word
62306 ^ 1 ^ according unto thy mercy
62307 ^ 1 ^ for thee  lord
62308 ^ 1 ^ for they have made void
62309 ^ 1 ^ above gold
62310 ^ 1 ^ yea above fine gold
62311 ^ 1 ^ i esteem all
62312 ^ 1 ^ concerning all
62313 ^ 1 ^ things to be right
62314 ^ 1 ^ and i hate
62315 ^ 1 ^ are wonderful
62316 ^ 1 ^ doth my soul
62317 ^ 1 ^ giveth light
62318 ^ 1 ^ it giveth understanding
62319 ^ 1 ^ unto the simple
62320 ^ 1 ^ and panted
62321 ^ 1 ^ i longed
62322 ^ 1 ^ for thy commandments
62323 ^ 1 ^ thou upon
62324 ^ 1 ^ unto me as thou usest to do
62325 ^ 1 ^ unto those that love
62326 ^ 1 ^ me from the oppression
62327 ^ 1 ^ upon thy servant
62328 ^ 1 ^ they keep
62329 ^ 1 ^ are thy judgments
62330 ^ 1 ^ are righteous
62331 ^ 1 ^ am small
62332 ^ 1 ^ yet do not
62333 ^ 1 ^ is the truth
62334 ^ 1 ^ have taken hold on
62335 ^ 1 ^ me yet thy commandments
62336 ^ 1 ^ are my delights
62337 ^ 1 ^ and i shall live
62338 ^ 1 ^ unto thee save
62339 ^ 1 ^ me and i shall keep
62340 ^ 1 ^ i prevented
62341 ^ 1 ^ of the morning and cried
62342 ^ 1 ^ i hoped
62343 ^ 1 ^ the night watches
62344 ^ 1 ^ that i might meditate
62345 ^ 1 ^ according unto thy lovingkindness
62346 ^ 1 ^ me according to thy judgment
62347 ^ 1 ^ they draw nigh
62348 ^ 1 ^ that follow after
62349 ^ 1 ^ they are far
62350 ^ 1 ^ concerning thy testimonies
62351 ^ 1 ^ i have known
62352 ^ 1 ^ me quicken
62353 ^ 1 ^ are thy tender mercies
62354 ^ 1 ^ me according to thy judgments
62355 ^ 1 ^ are my persecutors
62356 ^ 1 ^ and mine enemies
62357 ^ 1 ^ from thy testimonies
62358 ^ 1 ^ and was grieved
62359 ^ 1 ^ of thy righteous
62360 ^ 1 ^ standeth in awe
62361 ^ 1 ^ as one that findeth
62362 ^ 1 ^ and abhor
62363 ^ 1 ^ times a day
62364 ^ 1 ^ do i praise
62365 ^ 1 ^ thee because of
62366 ^ 1 ^ have they which love
62367 ^ 1 ^ hath kept
62368 ^ 1 ^ and i love
62369 ^ 1 ^ let my cry
62370 ^ 1 ^ are righteousness
62371 ^ 1 ^ let my soul
62372 ^ 1 ^ and it shall praise
62373 ^ 1 ^ thee and let thy judgments
62374 ^ 1 ^ i have gone astray
62375 ^ 1 ^ like a lost
62376 ^ 1 ^ from lying
62377 ^ 1 ^ and from a deceitful
62378 ^ 1 ^ unto thee or what
62379 ^ 1 ^ unto thee thou false
62380 ^ 1 ^ of juniper
62381 ^ 1 ^ is me that
62382 ^ 1 ^ i sojourn
62383 ^ 1 ^ in mesech
62384 ^ 1 ^ that i dwell
62385 ^ 1 ^ hath long
62386 ^ 1 ^ him that hateth
62387 ^ 1 ^ am for peace
62388 ^ 1 ^ are for war
62389 ^ 1 ^ thee will not
62390 ^ 1 ^ shall neither
62391 ^ 1 ^ is thy keeper
62392 ^ 1 ^ is thy shade
62393 ^ 1 ^ thee by day
62394 ^ 1 ^ nor the moon
62395 ^ 1 ^ he shall preserve
62396 ^ 1 ^ and even forevermore
62397 ^ 1 ^ i was glad
62398 ^ 1 ^ unto me let us go
62399 ^ 1 ^ as a city
62400 ^ 1 ^ that is compact
62401 ^ 1 ^ unto the testimony
62402 ^ 1 ^ for the peace
62403 ^ 1 ^ they shall prosper
62404 ^ 1 ^ that love
62405 ^ 1 ^ within thy walls
62406 ^ 1 ^ within thy palaces
62407 ^ 1 ^ sakes i will now
62408 ^ 1 ^ thy good
62409 ^ 1 ^ thee lift i up
62410 ^ 1 ^ as the eyes
62411 ^ 1 ^ look unto
62412 ^ 1 ^ of their masters
62413 ^ 1 ^ and as the eyes
62414 ^ 1 ^ of a maiden
62415 ^ 1 ^ of her mistress
62416 ^ 1 ^ wait upon
62417 ^ 1 ^ that he have mercy upon
62418 ^ 1 ^ we are exceedingly
62419 ^ 1 ^ with contempt
62420 ^ 1 ^ is exceedingly
62421 ^ 1 ^ with the scorning
62422 ^ 1 ^ of those that are at ease
62423 ^ 1 ^ and with the contempt
62424 ^ 1 ^ on our side now
62425 ^ 1 ^ on our side when men
62426 ^ 1 ^ they had swallowed us up
62427 ^ 1 ^ when their wrath
62428 ^ 1 ^ had overwhelmed
62429 ^ 1 ^ us the stream
62430 ^ 1 ^ who hath not
62431 ^ 1 ^ us as a prey
62432 ^ 1 ^ to their teeth
62433 ^ 1 ^ out of the snare
62434 ^ 1 ^ of the fowlers
62435 ^ 1 ^ are escaped
62436 ^ 1 ^ our help
62437 ^ 1 ^ is in the name
62438 ^ 1 ^ shall be as mount
62439 ^ 1 ^ but abideth
62440 ^ 1 ^ as the mountains
62441 ^ 1 ^ is round about
62442 ^ 1 ^ unto iniquity
62443 ^ 1 ^ unto those that be good
62444 ^ 1 ^ and to them that are upright
62445 ^ 1 ^ as for such as turn aside
62446 ^ 1 ^ unto their crooked ways
62447 ^ 1 ^ shall lead them forth
62448 ^ 1 ^ but peace
62449 ^ 1 ^ like them that dream
62450 ^ 1 ^ was our mouth
62451 ^ 1 ^ with laughter
62452 ^ 1 ^ and our tongue
62453 ^ 1 ^ they among the heathen
62454 ^ 1 ^ us whereof we are
62455 ^ 1 ^ our captivity
62456 ^ 1 ^ as the streams
62457 ^ 1 ^ they that sow
62458 ^ 1 ^ in tears
62459 ^ 1 ^ in joy
62460 ^ 1 ^ he that goeth forth
62461 ^ 1 ^ and weepeth
62462 ^ 1 ^ shall doubtless come again
62463 ^ 1 ^ his sheaves
62464 ^ 1 ^ they labor
62465 ^ 1 ^ that build
62466 ^ 1 ^ it except
62467 ^ 1 ^ but in vain
62468 ^ 1 ^ for you to rise up
62469 ^ 1 ^ to sit up
62470 ^ 1 ^ late
62471 ^ 1 ^ for so
62472 ^ 1 ^ his beloved
62473 ^ 1 ^ are a heritage
62474 ^ 1 ^ is his reward
62475 ^ 1 ^ as arrows
62476 ^ 1 ^ of a mighty
62477 ^ 1 ^ man so
62478 ^ 1 ^ of the youth
62479 ^ 1 ^ his quiver
62480 ^ 1 ^ shalt thou be  and it shall be well
62481 ^ 1 ^ shall be as a fruitful
62482 ^ 1 ^ by the sides
62483 ^ 1 ^ like olive
62484 ^ 1 ^ thy table
62485 ^ 1 ^ shall the man
62486 ^ 1 ^ yea thou shalt see
62487 ^ 1 ^ thy childrens
62488 ^ 1 ^ the plowers
62489 ^ 1 ^ plowed
62490 ^ 1 ^ they made long
62491 ^ 1 ^ their furrows
62492 ^ 1 ^ he hath cut asunder
62493 ^ 1 ^ upon the housetops
62494 ^ 1 ^ which withereth
62495 ^ 1 ^ wherewith the mower
62496 ^ 1 ^ nor he that bindeth
62497 ^ 1 ^ sheaves his bosom
62498 ^ 1 ^ do they which go by
62499 ^ 1 ^ you we bless
62500 ^ 1 ^ you in the name
62501 ^ 1 ^ out of the depths
62502 ^ 1 ^ let thine ears
62503 ^ 1 ^ shouldest mark
62504 ^ 1 ^ there is forgiveness
62505 ^ 1 ^ thou mayest be feared
62506 ^ 1 ^ i wait for
62507 ^ 1 ^ doth wait
62508 ^ 1 ^ and in his word
62509 ^ 1 ^ waiteth for the lord
62510 ^ 1 ^ more than they that watch
62511 ^ 1 ^ i say more than they that watch
62512 ^ 1 ^ there is mercy
62513 ^ 1 ^ him is plenteous
62514 ^ 1 ^ his iniquities
62515 ^ 1 ^ haughty
62516 ^ 1 ^ myself in great matters
62517 ^ 1 ^ or in things too high
62518 ^ 1 ^ i have behaved
62519 ^ 1 ^ and quieted
62520 ^ 1 ^ as a child that is weaned
62521 ^ 1 ^ is even as a weaned child
62522 ^ 1 ^ his afflictions
62523 ^ 1 ^ and vowed
62524 ^ 1 ^ unto the mighty
62525 ^ 1 ^ i will not come
62526 ^ 1 ^ to mine eyes
62527 ^ 1 ^ or slumber
62528 ^ 1 ^ to mine eyelids
62529 ^ 1 ^ i find out
62530 ^ 1 ^ for the mighty
62531 ^ 1 ^ of it at ephratah
62532 ^ 1 ^ it in the fields
62533 ^ 1 ^ into his tabernacles
62534 ^ 1 ^ we will worship
62535 ^ 1 ^ into thy rest
62536 ^ 1 ^ it of the fruit
62537 ^ 1 ^ will i set
62538 ^ 1 ^ and my testimony
62539 ^ 1 ^ i shall teach
62540 ^ 1 ^ them their children
62541 ^ 1 ^ he hath desired
62542 ^ 1 ^ it for his habitation
62543 ^ 1 ^ is my rest
62544 ^ 1 ^ will i dwell
62545 ^ 1 ^ i will abundantly bless
62546 ^ 1 ^ her provision
62547 ^ 1 ^ i will satisfy
62548 ^ 1 ^ her poor
62549 ^ 1 ^ i will also clothe
62550 ^ 1 ^ and her saints
62551 ^ 1 ^ shall shout aloud for joy
62552 ^ 1 ^ will i make the horn
62553 ^ 1 ^ to bud
62554 ^ 1 ^ i have ordained
62555 ^ 1 ^ for mine anointed
62556 ^ 1 ^ will i clothe
62557 ^ 1 ^ but upon
62558 ^ 1 ^ himself shall his crown
62559 ^ 1 ^ it is for brethren
62560 ^ 1 ^ together in unity
62561 ^ 1 ^ it is like the precious
62562 ^ 1 ^ that ran down
62563 ^ 1 ^ even aarons
62564 ^ 1 ^ that went down
62565 ^ 1 ^ the skirts
62566 ^ 1 ^ of hermon
62567 ^ 1 ^ and as the dew that descended
62568 ^ 1 ^ even life
62569 ^ 1 ^ which by night
62570 ^ 1 ^ him  o ye servants
62571 ^ 1 ^ ye that stand
62572 ^ 1 ^ unto his name
62573 ^ 1 ^ unto himself and israel
62574 ^ 1 ^ for his peculiar treasure
62575 ^ 1 ^ and that our lord
62576 ^ 1 ^ is above all
62577 ^ 1 ^ he in heaven
62578 ^ 1 ^ deep places
62579 ^ 1 ^ he causeth the vapors
62580 ^ 1 ^ out of his treasuries
62581 ^ 1 ^ tokens
62582 ^ 1 ^ of thee o egypt
62583 ^ 1 ^ a heritage
62584 ^ 1 ^ and thy memorial
62585 ^ 1 ^ and he will repent himself
62586 ^ 1 ^ any breath
62587 ^ 1 ^ to him who alone
62588 ^ 1 ^ to him that by wisdom
62589 ^ 1 ^ to him that stretched out
62590 ^ 1 ^ to him that made
62591 ^ 1 ^ and stars
62592 ^ 1 ^ to him that smote
62593 ^ 1 ^ in their firstborn
62594 ^ 1 ^ to him which divided
62595 ^ 1 ^ into parts
62596 ^ 1 ^ and made israel
62597 ^ 1 ^ but overthrew
62598 ^ 1 ^ to him which led
62599 ^ 1 ^ to him which smote
62600 ^ 1 ^ even a heritage
62601 ^ 1 ^ who remembered
62602 ^ 1 ^ us in our low estate
62603 ^ 1 ^ and hath redeemed
62604 ^ 1 ^ we wept
62605 ^ 1 ^ when we remembered
62606 ^ 1 ^ we hanged
62607 ^ 1 ^ our harps
62608 ^ 1 ^ they that carried us away captive
62609 ^ 1 ^ of us a song
62610 ^ 1 ^ and they that wasted
62611 ^ 1 ^ us required of us mirth
62612 ^ 1 ^ saying  sing
62613 ^ 1 ^ us one of the songs
62614 ^ 1 ^ shall we sing
62615 ^ 1 ^ let my right hand
62616 ^ 1 ^ thee let my tongue
62617 ^ 1 ^ to the roof of my mouth
62618 ^ 1 ^ i prefer
62619 ^ 1 ^ my chief
62620 ^ 1 ^ raze
62621 ^ 1 ^ it  raze
62622 ^ 1 ^ who art to be destroyed
62623 ^ 1 ^ shall he be  that rewardeth
62624 ^ 1 ^ thou hast served
62625 ^ 1 ^ shall he be  that taketh
62626 ^ 1 ^ and dasheth
62627 ^ 1 ^ thy little ones
62628 ^ 1 ^ thee with my whole
62629 ^ 1 ^ i will worship
62630 ^ 1 ^ thou hast magnified
62631 ^ 1 ^ me and strengthenedst
62632 ^ 1 ^ yea they shall sing
62633 ^ 1 ^ be high
62634 ^ 1 ^ yet hath he respect
62635 ^ 1 ^ but the proud
62636 ^ 1 ^ thou wilt revive
62637 ^ 1 ^ me thou shalt stretch forth
62638 ^ 1 ^ will perfect
62639 ^ 1 ^ that which concerneth
62640 ^ 1 ^ me thy mercy
62641 ^ 1 ^ of thine own hands
62642 ^ 1 ^ me and known
62643 ^ 1 ^ my downsitting
62644 ^ 1 ^ and mine uprising
62645 ^ 1 ^ thou understandest
62646 ^ 1 ^ my thought
62647 ^ 1 ^ thou compassest
62648 ^ 1 ^ and my lying down
62649 ^ 1 ^ and art acquainted
62650 ^ 1 ^ but  lo
62651 ^ 1 ^ it altogether
62652 ^ 1 ^ thou hast beset
62653 ^ 1 ^ such knowledge
62654 ^ 1 ^ is too wonderful
62655 ^ 1 ^ me it is high
62656 ^ 1 ^ from thy spirit
62657 ^ 1 ^ or whither
62658 ^ 1 ^ shall i flee
62659 ^ 1 ^ i ascend up
62660 ^ 1 ^ art there
62661 ^ 1 ^ if i make my bed
62662 ^ 1 ^ if i take
62663 ^ 1 ^ shall thy hand
62664 ^ 1 ^ me and thy right hand
62665 ^ 1 ^ shall hold
62666 ^ 1 ^ if i say
62667 ^ 1 ^ me even the night
62668 ^ 1 ^ shall be light
62669 ^ 1 ^ thee but the night
62670 ^ 1 ^ as the day
62671 ^ 1 ^ hast possessed
62672 ^ 1 ^ me in my mothers
62673 ^ 1 ^ i am fearfully
62674 ^ 1 ^ and wonderfully
62675 ^ 1 ^ made marvelous
62676 ^ 1 ^ and that my soul
62677 ^ 1 ^ right well
62678 ^ 1 ^ and curiously wrought
62679 ^ 1 ^ in the lowest parts
62680 ^ 1 ^ my substance yet being unperfect
62681 ^ 1 ^ thy book
62682 ^ 1 ^ my members were written
62683 ^ 1 ^ which in continuance
62684 ^ 1 ^ were fashioned
62685 ^ 1 ^ when as yet there was none
62686 ^ 1 ^ also are thy thoughts
62687 ^ 1 ^ if i should count
62688 ^ 1 ^ them they are more in number
62689 ^ 1 ^ i am still
62690 ^ 1 ^ thou wilt slay
62691 ^ 1 ^ me therefore ye bloody
62692 ^ 1 ^ against thee wickedly
62693 ^ 1 ^ thy name in vain
62694 ^ 1 ^ thee and am not i grieved
62695 ^ 1 ^ with those that rise up against
62696 ^ 1 ^ them with perfect
62697 ^ 1 ^ them mine enemies
62698 ^ 1 ^ me and know
62699 ^ 1 ^ there be any wicked
62700 ^ 1 ^ in me and lead
62701 ^ 1 ^ from the evil
62702 ^ 1 ^ are they gathered together
62703 ^ 1 ^ they have sharpened
62704 ^ 1 ^ adders
62705 ^ 1 ^ from the hands
62706 ^ 1 ^ have purposed
62707 ^ 1 ^ for me and cords
62708 ^ 1 ^ they have spread
62709 ^ 1 ^ gins
62710 ^ 1 ^ for me selah
62711 ^ 1 ^ the desires
62712 ^ 1 ^ his wicked device
62713 ^ 1 ^ lest they exalt
62714 ^ 1 ^ as for the head
62715 ^ 1 ^ of those that compass me about
62716 ^ 1 ^ let the mischief
62717 ^ 1 ^ of their own lips
62718 ^ 1 ^ let burning coals
62719 ^ 1 ^ them let them be cast
62720 ^ 1 ^ into deep pits
62721 ^ 1 ^ that they rise
62722 ^ 1 ^ an evil speaker
62723 ^ 1 ^ shall hunt
62724 ^ 1 ^ will maintain
62725 ^ 1 ^ shall give thanks
62726 ^ 1 ^ unto thee make haste
62727 ^ 1 ^ unto me give ear
62728 ^ 1 ^ be set forth
62729 ^ 1 ^ thee as incense
62730 ^ 1 ^ and the lifting up
62731 ^ 1 ^ as the evening
62732 ^ 1 ^ before my mouth
62733 ^ 1 ^ to any evil
62734 ^ 1 ^ that work
62735 ^ 1 ^ of their dainties
62736 ^ 1 ^ let the righteous
62737 ^ 1 ^ me it shall be a kindness
62738 ^ 1 ^ and let him reprove
62739 ^ 1 ^ me it shall be an excellent
62740 ^ 1 ^ also shall be in their calamities
62741 ^ 1 ^ when their judges
62742 ^ 1 ^ in stony
62743 ^ 1 ^ they are sweet
62744 ^ 1 ^ are scattered
62745 ^ 1 ^ at the graves
62746 ^ 1 ^ wood upon the earth
62747 ^ 1 ^ are unto
62748 ^ 1 ^ in thee is my trust
62749 ^ 1 ^ leave not my soul destitute
62750 ^ 1 ^ which they have laid
62751 ^ 1 ^ for me and the gins
62752 ^ 1 ^ into their own nets
62753 ^ 1 ^ did i make my supplication
62754 ^ 1 ^ i poured out
62755 ^ 1 ^ him i showed
62756 ^ 1 ^ him my trouble
62757 ^ 1 ^ when my spirit
62758 ^ 1 ^ me then thou
62759 ^ 1 ^ knewest
62760 ^ 1 ^ have they privily laid
62761 ^ 1 ^ on my right hand
62762 ^ 1 ^ but there was no man
62763 ^ 1 ^ that would know
62764 ^ 1 ^ me refuge
62765 ^ 1 ^ me no man
62766 ^ 1 ^ art my refuge
62767 ^ 1 ^ i am brought very low
62768 ^ 1 ^ me from my persecutors
62769 ^ 1 ^ they are stronger
62770 ^ 1 ^ bring my soul out
62771 ^ 1 ^ of prison
62772 ^ 1 ^ that i may praise
62773 ^ 1 ^ thou shalt deal bountifully
62774 ^ 1 ^ my supplications
62775 ^ 1 ^ in thy faithfulness
62776 ^ 1 ^ me and in thy righteousness
62777 ^ 1 ^ hath persecuted
62778 ^ 1 ^ he hath smitten
62779 ^ 1 ^ he hath made me to dwell
62780 ^ 1 ^ as those that have been long
62781 ^ 1 ^ therefore is my spirit
62782 ^ 1 ^ me is desolate
62783 ^ 1 ^ i meditate
62784 ^ 1 ^ i muse
62785 ^ 1 ^ on the work
62786 ^ 1 ^ i stretch forth
62787 ^ 1 ^ thirsteth after thee as a thirsty
62788 ^ 1 ^ me lest i be like
62789 ^ 1 ^ in thee do i trust
62790 ^ 1 ^ cause me to know
62791 ^ 1 ^ i should walk
62792 ^ 1 ^ i flee unto thee to hide me
62793 ^ 1 ^ me into the land
62794 ^ 1 ^ sake bring my soul out
62795 ^ 1 ^ and of thy mercy
62796 ^ 1 ^ them that afflict
62797 ^ 1 ^ my shield
62798 ^ 1 ^ and he in whom i trust
62799 ^ 1 ^ who subdueth
62800 ^ 1 ^ that thou takest knowledge
62801 ^ 1 ^ of him or the son
62802 ^ 1 ^ that thou makest account
62803 ^ 1 ^ and they shall smoke
62804 ^ 1 ^ cast forth
62805 ^ 1 ^ them shoot out
62806 ^ 1 ^ me out of great
62807 ^ 1 ^ upon a psaltery
62808 ^ 1 ^ will i sing praises
62809 ^ 1 ^ it is he that giveth
62810 ^ 1 ^ who delivereth
62811 ^ 1 ^ from the hurtful
62812 ^ 1 ^ may be as plants
62813 ^ 1 ^ that our daughters
62814 ^ 1 ^ may be as corner stones
62815 ^ 1 ^ polished
62816 ^ 1 ^ after the similitude
62817 ^ 1 ^ of a palace
62818 ^ 1 ^ that our garners
62819 ^ 1 ^ may be full
62820 ^ 1 ^ affording
62821 ^ 1 ^ all manner of store
62822 ^ 1 ^ that our sheep
62823 ^ 1 ^ may bring forth thousands
62824 ^ 1 ^ and ten thousands
62825 ^ 1 ^ that our oxen
62826 ^ 1 ^ may be strong to labor
62827 ^ 1 ^ complaining
62828 ^ 1 ^ that is in such a case
62829 ^ 1 ^ yea  happy
62830 ^ 1 ^ whose god
62831 ^ 1 ^ psalm of praise
62832 ^ 1 ^ thee and i will praise
62833 ^ 1 ^ thy mighty acts
62834 ^ 1 ^ of the glorious
62835 ^ 1 ^ of thy majesty
62836 ^ 1 ^ and of thy wondrous
62837 ^ 1 ^ and men shall speak
62838 ^ 1 ^ of the might
62839 ^ 1 ^ of thy terrible acts
62840 ^ 1 ^ they shall abundantly utter
62841 ^ 1 ^ of thy great
62842 ^ 1 ^ and shall sing
62843 ^ 1 ^ and his tender mercies
62844 ^ 1 ^ and thy saints
62845 ^ 1 ^ his mighty acts
62846 ^ 1 ^ endureth throughout all
62847 ^ 1 ^ that fall
62848 ^ 1 ^ and raiseth up
62849 ^ 1 ^ those that be bowed down
62850 ^ 1 ^ and satisfiest
62851 ^ 1 ^ them that call
62852 ^ 1 ^ upon him to all
62853 ^ 1 ^ upon him in truth
62854 ^ 1 ^ he will fulfill
62855 ^ 1 ^ of them that fear
62856 ^ 1 ^ him he also will hear
62857 ^ 1 ^ him but all
62858 ^ 1 ^ will he destroy
62859 ^ 1 ^ while i live
62860 ^ 1 ^ unto my god
62861 ^ 1 ^ while i have any being
62862 ^ 1 ^ put not
62863 ^ 1 ^ your trust
62864 ^ 1 ^ nor in the son
62865 ^ 1 ^ in whom there is no
62866 ^ 1 ^ he returneth
62867 ^ 1 ^ to his earth
62868 ^ 1 ^ in that very
62869 ^ 1 ^ is he that hath the god
62870 ^ 1 ^ for his help
62871 ^ 1 ^ whose hope
62872 ^ 1 ^ therein is  which keepeth
62873 ^ 1 ^ which executeth
62874 ^ 1 ^ looseth
62875 ^ 1 ^ the eyes of the blind
62876 ^ 1 ^ raiseth
62877 ^ 1 ^ them that are bowed down
62878 ^ 1 ^ he relieveth
62879 ^ 1 ^ he turneth upside down
62880 ^ 1 ^ to sing praises
62881 ^ 1 ^ doth build up
62882 ^ 1 ^ he gathereth together
62883 ^ 1 ^ he healeth
62884 ^ 1 ^ their wounds
62885 ^ 1 ^ is our lord
62886 ^ 1 ^ his understanding
62887 ^ 1 ^ is infinite
62888 ^ 1 ^ he casteth the wicked down
62889 ^ 1 ^ sing praise
62890 ^ 1 ^ who covereth
62891 ^ 1 ^ who prepareth
62892 ^ 1 ^ who maketh grass
62893 ^ 1 ^ to the beast
62894 ^ 1 ^ and to the young
62895 ^ 1 ^ he delighteth
62896 ^ 1 ^ he taketh not pleasure
62897 ^ 1 ^ in the legs
62898 ^ 1 ^ taketh pleasure in
62899 ^ 1 ^ those that hope
62900 ^ 1 ^ he hath strengthened
62901 ^ 1 ^ he hath blessed
62902 ^ 1 ^ in thy borders
62903 ^ 1 ^ thee with the finest
62904 ^ 1 ^ like wool
62905 ^ 1 ^ the hoarfrost
62906 ^ 1 ^ like ashes
62907 ^ 1 ^ he casteth forth
